username,text,timestamp
chlo,"@badminton__fess sorry oot, nonton dim beneran ngga harus booster kan ya? aku belum booster, soalnya pas kemarin beli tiket syaratnya vaksin 2 tapi takut tbtb berubah😭",2022-05-17 10:23:02+00:00
𝐹𝒶𝓉. 🎸,Ada yg udh vaksin booster pke pfizer? Efek setelah vaksinnya gmnaa? 🥹,2022-05-17 10:17:28+00:00
❄️ meet zi behind the mall,"Hello Twitter lurkers. Ada yang setelah vaksin booster mengalami rambut rontok juga, nggak? I have it quite intense, dan sudah sebulan lebih. Sudah mulai lumayan panik. 🥲",2022-05-17 10:12:18+00:00
galaxyboi,Abis vaksin booster mata berasa kebakar https://t.co/y7ckRS84fR,2022-05-17 10:10:26+00:00
Arrielle Inches berhazyan,"@oposebonnn @AREMA1986Merch Dihh

Mbok Ndang vaksin booster",2022-05-17 10:09:43+00:00
Bonanggg,"@ArrielleInches @AREMA1986Merch Kurang ngerti juga kenapa jarang yang vaksin booster, jujur aku juga belum booster. Gara"" males disuntik i 🙏🏻🤣",2022-05-17 10:08:44+00:00
efo⁷,"sumpah tugas h.adat ngeribetin bgt sih??

gue belum vaksin booster njir kalo gue ke jember ya gue harus nguarin dana lagi dong:(

FCK",2022-05-17 10:06:08+00:00
BUMN_Jakarta1_Terpercaya,"...diwajibkan memenuhi syarat-syarat seperti : Melengkapi dokumen sah kependudukan seperti KTP dan KK, serta sudah memperoleh vaksin lengkap/booster. Jadi, jangan lupa Ayok Mudik Ayok Vaksin!

#mudikamanmudiksehatbumn
#BUMNuntukIndonesia",2022-05-17 10:01:54+00:00
shi,"@d0qie @schfess halo kak mau tanya, di pengisian assesment isbi utk vaksin itu harus sampai vaksin booster? aku baru sampe vaksin 2 aja huhu
thank youu kak",2022-05-17 09:59:13+00:00
Arrielle Inches berhazyan,"@Ongis_Tegar @pemaingaladesa SG durung vaksin booster Ndang cuss 
Aku wes jangkep
Syg d negara orang",2022-05-17 09:55:51+00:00
aditya ramadhani,"@Ongis_Tegar gak Kabeh isoh vaksin booster, dibawah 18 tahun sg durung booster mosok gak etuk mplebu stadion",2022-05-17 09:52:39+00:00
Pikpik,"@masbby_ Boleh dong, aku belum vaksin booster",2022-05-17 09:49:52+00:00
Oliver Gin,"Meskipun sudah di Vaksin booster, jangan lupa untuk tetap menerapkan protokol kesehatan demi memutuskan penyebaran Covid-19 #Prokes #AyoVaksinCovid19 https://t.co/dBEAGHJlet",2022-05-17 09:47:18+00:00
Fey,H-4 ujian osce dan w ngantuk berat gegara vaksin booster 😭😭😭😭😭,2022-05-17 09:46:32+00:00
Humas Polres Metro Bekasi,"Vaksinasi Booster Presisi

Satuan Lalulintas Polres Metro Masih Melayani Masyarakat yang Membutuhkan Dosis Vaksin di Gerai Vaksinasi Booster Kantor Unit Gakkum Jl. Raya Inspeksi Kalimalang, Desa Wangunharja, Cikarang Utara, Bekasi, Selasa (17/5/2022).

#divhumaspolri https://t.co/FfYixCMFC7",2022-05-17 09:42:14+00:00
kiiiiiintan,vaksin booster kerasa bgt sakitnya ajg,2022-05-17 09:39:38+00:00
Puspa Dhamayanti,"@txtdrbekasi beks, info vaksin booster dong kalo bisa sekitaran bekasi timur - mustikajaya.",2022-05-17 09:39:20+00:00
Asep,"@matchalomll Halo mau nanya, di Unila surat vaksin/booster/semacamnya ditunjukan kepanitia tidak?",2022-05-17 09:36:42+00:00
Umang2🐚,"@TimpalBali 1.  Bayar
2. Vaksin gratis tuh vaksin rabies kalo diadakan oleh pemerintah
3. Vaksin di vet clinic bisa, kalo vaksin pertama biasanya DHPPi, booster baru DHPPi + L + R
4. Umur 1.5 bulan ke atas udh bisa, dengan catatan hewan sehat secara pemeriksaan fisik.",2022-05-17 09:35:49+00:00
UIN KHAS JEMBER OFFICIAL,"Kuliah Tatap Muka Check!!!
Wah setelah sekian purnama akhirnya bisa kuliah tatap muka. Gimana rasanya nih temen-temen mahasiswa? Seneng dong ya? Eits tapi jangan lupa tetap patuhi protokol kesehatan. Dan bagi yang belom vaksin booster bisa langsung datangi klinik pratama UIN KHAS https://t.co/cQd2JTO8TS",2022-05-17 09:27:08+00:00
buahsegar,"Pengumuman khususon warga Merjosari Kota Malang 

Hari Kamis ini bisa langsung meluncur ke kelurahan untuk mendapatkan vaksin booster Covid-19 ya 

Jangan lewatkan ! 

Salam tahes 

@puskesmasdinoyo @Diskes_KoMal @PemkotMalang https://t.co/enEFXmxW3G",2022-05-17 09:26:20+00:00
"REST, LOGOUT.","Papa v1 dan 2 sama2 sinovac krn kita barengan vaksinnya tp booster dluan wkt puskesmas buka pendaftaran utk org2 diatas 60 tahun. Tp dptnya Pfizer, pulang dr vaksin lgsg maag nya kambuh parah bgt gejalanya persis aku skrg tp papa kambuhnya 2-3 hari stlh vaksin klo aku jauh2 hari",2022-05-17 09:25:00+00:00
"REST, LOGOUT.","Vaksin 1 &amp; 2 pake sinovac, booster pun sinovac dan puji Tuhan ga ada efek samping apapun 😭 waswas bgt soalnya aku lg sakit tukak lambung sebulanan ini msh belum sembuh total, tiap hari makan bubur doang sampe bbku turun drastis, trus lg haid juga.",2022-05-17 09:23:44+00:00
Puskesmas Dinoyo,"Pengumuman khususon warga Merjosari Kota Malang 

Hari Kamis ini bisa langsung meluncur ke kelurahan untuk mendapatkan vaksin booster Covid-19 ya 

Jangan lewatkan ! 

Salam tahes 

@puskesmasdinoyo @Diskes_KoMal @PemkotMalang https://t.co/enEFXmxW3G",2022-05-17 09:17:14+00:00
Ara,@calonjnazah_ Harus vaksin booster juga ga si,2022-05-17 09:16:03+00:00
CiptaNetwork,Wajib Tahu! Ini Kriteria Orang yang Tak Boleh Vaksin Booster https://t.co/FCkR3wtFkG,2022-05-17 09:10:40+00:00
Gomgom Immanuel,"Dimana2 vaksinator fakses maunya yang enak aja, masa mau suntik vaksin buat anak Autis aja marah2, dan soktay, masa yang vaksin kedua Sinovec, boosterny disuruh Sinovec lagi!? vaksinator lucu, udah nyuntikny kedalam bngt, untung gak sakit adek gua, sertifikat booster jg blm jadi!",2022-05-17 09:07:44+00:00
halo kamu,"@alfathoriq Iya keknya pas vaksin booster di ipebe gua ga ikut wkwk, keknya tetep dimasukin",2022-05-17 09:05:40+00:00
Sam !!!,"@knugroho33 @PenontonUmumSka Sesuai dengan ketetapan yang diputuskan oleh pihak Persebaya selaku tuan rumah, penonton berusia di atas 18 tahun tetap diwajibkan dalam kondisi sudah mendapat vaksinasi dosis ke-3 atau booster, dan penonton di bawah usia 18 tahun diwajibkan sudah vaksin dosis ke-2.",2022-05-17 09:05:33+00:00
Lampung Post (Official),"Dinas Kesehatan (Dinkes) Kota Metro mengaku sudah memberikan pelayanan kesehatan serta vaksin meningitis dan covid-19 kepada jemaah calon haji (JCH) di Bumi Sai Wawai.

#JCH #calonjemaahhaji #Metro #lampungpost
https://t.co/ylaaDWV9sA",2022-05-17 08:57:44+00:00
Luthfiiee SW,"@knugroho33 @PenontonUmumSka Sesuai dengan ketetapan yang diputuskan oleh pihak Persebaya selaku tuan rumah, penonton berusia di atas 18 tahun tetap diwajibkan dalam kondisi sudah mendapat vaksinasi dosis ke-3 atau booster, dan penonton di bawah usia 18 tahun diwajibkan sudah vaksin dosis ke-2.",2022-05-17 08:54:44+00:00
Abdurrohim,"📢 Info Vaksinasi Covid 19

🔰 Langsung daftar melalui link : https://t.co/MUzAFrxBjR

Jenis vaksin : Astrazeneca
Dosis 2 dan 3 (Booster)
Usia 18 tahun ke atas

📌 Kuota : 100 orang per hari https://t.co/2iFQYssHtW",2022-05-17 08:49:08+00:00
ellllyy👩🏻‍⚕️,"@bilbebelac kaa mau tanya lagi, aku udah vaksin 1 2 tp blm booster, baiknya antigen sendiri atau gausah yaa? makasih kaaa",2022-05-17 08:38:12+00:00
Kereta Api Indonesia,@_clairdelune88 Silakan dapat menunjukkan sertifikat vaksin melalui aplikasi Peduli Lindungi atau kartu vaksin dosis ketiga (booster) dalam bentuk cetak/fisik yang dimiliki ya. Trims. |3,2022-05-17 08:31:51+00:00
al,ini tuh gara gara sertifikat vaksin booster gamau keluar ya Allah,2022-05-17 08:31:39+00:00
Kodim 0830,"Pelaksanaan Vaksin Dosis 2 dan Dosis 3 Booster Koramil 0830/04 Bubutan Bersama Empat Pilar di Wilayah Kodim 0830/Surabaya Utara

https://t.co/FHdrnvmOfC",2022-05-17 08:28:27+00:00
Baca Pesan Online,Wali Kota Parepare Instruksikan Jajaran Sukseskan Vaksin Booster https://t.co/M9JcSjCHLl,2022-05-17 08:27:06+00:00
duyung~~injun 💚,@indomilkyourway Bismillah 😭🙏 hy mimin ayoo nonton allo bank bareng akuuuu... Anak metal makan kedondong... Nonton festival bareng indomilk dong 😍😍 bismillah aku udah vaksin booster loooh 😍 @jungwoowife05 @ESEM_3NT @BilbilNabiilah  #IndomilkxAllobank #IndomilkYourWay https://t.co/2Ri6LICcNT,2022-05-17 08:26:30+00:00
peaches🍑,"@KAI121 min utk kereta jarak jauh kan salah satu syaratnya kalo udh vaksin 3 (booster) ga perlu antigen/pcr, nah sertifikat vaksinnya perlu di print apa ditunjukkin dr pedulilindungi di hp saja udh cukup? thank youuu",2022-05-17 08:16:53+00:00
MletreAsikk,"@knugroho33 @PenontonUmumSka Sesuai dengan ketetapan yang diputuskan oleh pihak Persebaya selaku tuan rumah, penonton berusia di atas 18 tahun tetap diwajibkan dalam kondisi sudah mendapat vaksinasi dosis ke-3 atau booster, dan penonton di bawah usia 18 tahun diwajibkan sudah vaksin dosis ke-2.",2022-05-17 08:16:12+00:00
TMC POLRES METRO BEKASI KABUPATEN,"08.00

Pelayanan Vaksinasi Booster (Dosis ke 3) &amp; Vaksin Dosis 1 &amp; 2 (GRATIS untuk UMUM) di Kantor Unit Gakkum / Laka Satlantas, JL. Inspeksi Kalimalang, Wangunharja - Cikarang Utara.

Keyword G-maps : ""Kantor Laka Lantas Polres Metro Bekasi""

@TMCPoldaMetro https://t.co/wO2odk3Bf6",2022-05-17 08:10:38+00:00
halo kamu,"Blm vaksin booster loh, tapi di cek di p*d*li l*nd*ngi ko udah punya sertifikat ya? Wkwk https://t.co/EuXU9K6EEC",2022-05-17 08:03:51+00:00
BIGWIN TODAY #quint #bull_bnb,Abis vaksin booster jd ngantuk,2022-05-17 08:01:46+00:00
Si Paling Gaslighting🦄,"@BuKasun_Ndeso Oke kak. Terimakasih ☺
InsyaAllah akan saya baca. Semoga menjawab pertanyaan saya :
Gimana ceritanya booster vaksin covid nyebabin sakit jantung?",2022-05-17 07:59:37+00:00
Penonton Umum Surakarta,"@knugroho33 @PenontonUmumSka Sesuai dengan ketetapan yang diputuskan oleh pihak Persebaya selaku tuan rumah, penonton berusia di atas 18 tahun tetap diwajibkan dalam kondisi sudah mendapat vaksinasi dosis ke-3 atau booster, dan penonton di bawah usia 18 tahun diwajibkan sudah vaksin dosis ke-2.",2022-05-17 07:58:21+00:00
rawrrrrr nya shaneee,"Yang satu ngantuk gara gara abis vaksin booster, yang satu lagi ngantuk abis mam.
@N_ShaniJKT48
#jeketiselcaday https://t.co/SGkKQASnRm",2022-05-17 07:53:11+00:00
Si Paling Gaslighting🦄,"Lah kakak gak nyambung. Saya kan nanya, mana jurnal ilmiah yg bilang booster vaksin covid =&gt; sakit jantung. 
Sok atuh dikirim. https://t.co/12cEFqoOWC",2022-05-17 07:52:19+00:00
Si Paling Gaslighting🦄,"@BuKasun_Ndeso Wah alhamdulillah yaa bu kalo grup wanya sehat. Saya gak bilang loo kalo grup wa njenengan ada hoaxnya. Kan saya cuman minta literasi ilmiah, karna tadi saya dibilang minim literasi  gara"" mempertanyakan  booster vaksin covid =&gt; sakit jantung 😊",2022-05-17 07:50:59+00:00
Erwin Widiyanto,"@knugroho33 @PenontonUmumSka Sesuai dengan ketetapan yang diputuskan oleh pihak Persebaya selaku tuan rumah, penonton berusia di atas 18 tahun tetap diwajibkan dalam kondisi sudah mendapat vaksinasi dosis ke-3 atau booster, dan penonton di bawah usia 18 tahun diwajibkan sudah vaksin dosis ke-2.",2022-05-17 07:46:18+00:00
raa lolos sbmptn 2022 pil 1,Ptn! Yang pusat utbk nya di UPI harus vaksin booster dlu ga?,2022-05-17 07:41:34+00:00
Use PTN! for Menfess — SBMPTNFESS,Ptn! Yang pusat utbk nya di UPI harus vaksin booster dlu ga?,2022-05-17 07:40:03+00:00
Goodnewsbdg!,"Jelang Pembekalan Peserta Rekrutmen Bersama BUMN 2022, Masalah e-Ticket dan Vaksin Booster Mengemuka https://t.co/Cmblvq72Sk",2022-05-17 07:39:03+00:00
Yurri ERFANSYAH,"Jelang Pembekalan Peserta Rekrutmen Bersama BUMN 2022, Masalah e-Ticket dan Vaksin Booster Mengemuka https://t.co/Cmblvq72Sk",2022-05-17 07:39:03+00:00
Bringas Bandung,"Jelang Pembekalan Peserta Rekrutmen Bersama BUMN 2022, Masalah e-Ticket dan Vaksin Booster Mengemuka https://t.co/Cmblvq72Sk",2022-05-17 07:39:03+00:00
Seputar Bandung Raya,"Jelang Pembekalan Peserta Rekrutmen Bersama BUMN 2022, Masalah e-Ticket dan Vaksin Booster Mengemuka https://t.co/Cmblvq72Sk",2022-05-17 07:36:32+00:00
Bandungnewsphoto.com,"Jelang Pembekalan Peserta Rekrutmen Bersama BUMN 2022, Masalah e-Ticket dan Vaksin Booster Mengemuka https://t.co/Cmblvq72Sk",2022-05-17 07:36:04+00:00
BUMN_Bandung_Terpercaya,"3/3 diwajibkan memenuhi syarat-syarat seperti : Melengkapi dokumen sah kependudukan seperti KTP dan KK, serta sudah memperoleh vaksin lengkap/booster. Jadi, jangan lupa Ayok Mudik Ayok Vaksin!
#mudikamanmudiksehatbumn
#BUMNuntukIndonesia",2022-05-17 07:35:00+00:00
Mommy Kookie,@taekookiebby Udah vaksin booster aku kuat 🥹🥹,2022-05-17 07:27:37+00:00
shi,"@sbmptnfess haloo yang utbk di isbi, apa harus vaksin booster dulu? makasi yaa",2022-05-17 07:24:36+00:00
Dhoy,vaksin booster ada dimanasi daerah tangsel,2022-05-17 07:21:54+00:00
RS PKU Muhammadiyah Gamping,"📢 Info Vaksinasi Covid 19

🔰 Langsung daftar melalui link : https://t.co/MUzAFrxBjR

Jenis vaksin : Astrazeneca
Dosis 2 dan 3 (Booster)
Usia 18 tahun ke atas

📌 Kuota : 100 orang per hari https://t.co/2iFQYssHtW",2022-05-17 07:20:50+00:00
Baca Pesan Online,"Wali Kota Parepare Instruksikan Jajaran Sukseskan Vaksin Booster – PAREPARE, https://t.co/bGv6TwmmNP – Wali Kota Parepare, Taufan Pawe terus mendukung program Pemerintah Pusat ... https://t.co/yvrvf7D3jO https://t.co/FTH4EFfqMn",2022-05-17 07:19:22+00:00
bi | nanti balik lagi,"@_kalamenepi Jangan lupa sarapan kak sebelum vaksin, ngga udah tegang biar ngga kram

Semangattttt kak Ami
Sedikit berbagi tips ngga tahu ini bener apa ngga ya hehe, kemarin Aku sebelum booster minum air degan dulu biar efeknya ngga terlalu kerasa",2022-05-17 07:19:08+00:00
Calon Maba Unpad,ptn! utbk di unpad wajib booster atau antigen ga yaa? apa cukup vaksin kedua ajaa?,2022-05-17 07:15:51+00:00
Ziaf Donju,vaksin booster &amp; prokes saling melengkapi. mendorong masyarkaat segera divaksin booster. Ikhtiar itu harus dibarengi disiplin protokol kesehatan yg ketat https://t.co/iiiLGieXuX,2022-05-17 07:14:13+00:00
ing,Mau masuk area check in bandara sebenernya tp maslaahnya blm vaksin booster. Pdhl siapa tau ketemu jodoh gw y kan,2022-05-17 07:07:18+00:00
Nabylla,"@JSCLab min, aku mau daftar booster moderna di jaki tapi vaksin moderna ga ada. Apa belum update ya? Tolong infonya.",2022-05-17 07:00:44+00:00
Raihan Aqil,aseli dah sebulan gw vaksin booster ampe detik ini belum ada sertifikatnya HADEH,2022-05-17 06:58:41+00:00
shamshuzi,"Meski sudah memiliki vaksin booster, jangan lupa tetap terapkan protokol kesehatan untuk memutuskan penyebaran Covid-19. #AyoVaksinCovid19 https://t.co/MqgLUhY8WZ",2022-05-17 06:57:42+00:00
shamshuzi,"Aplikasi Booster dan Prokes adalah dua kunci yang tidak dapat dipisahkan. Pasalnya, potensi peningkatan kasus masih ada jika vaksin booster tidak dibarengi dengan protokol kesehatan yang disiplin. #AyoVaksinCovid19 https://t.co/3PMphJnSaJ",2022-05-17 06:57:28+00:00
Paidi🚬☕🗜️🔩🪛🪚🔧🔨⚒️🛠️⚙️🔗📐✂️✏️,"4. Telah sembuh dari covid-19 minimal 1- 3 bulan sesuai gejala
5. Berusia min. 18 tahun (tidak kurang)
6. Peserta dalam kondisi SEHAT 

Yuk lakukkan vaksin booster agar mudik jadi lebih aman dan sehat bertemu keluarga di kampung halaman.

Semoga sehat selalu.

(5)",2022-05-17 06:57:14+00:00
EVE 92.8 FM,"Masyarakat jangan ragu untuk melakukan vaksinasi, karena vaksin sudah terjamin keamanannya dan bermanfaat untuk kesehatan.

Dengan melakukan vaksinasi booster maka penularan Covid-19 bisa dicegah.

#WaspadaCovidPascaLiburan
Jokowi Atasi Copid-19 https://t.co/h8fiTRLcx4",2022-05-17 06:53:18+00:00
Info Sidoarjo,"Semoga informasi ini bisa membantu

https://t.co/YS4dk0bwMp https://t.co/RNH5RkBBWf",2022-05-17 06:52:46+00:00
Yusuf Anggara,"Mudik sehat, selamat dan aman
Ingat vaksin booster dulu

Vaksinasi dapat meningkatkan imunitas tubuh, hal ini penting untuk mencegah penularan Covid-19. Nikmati momen lebaran bersama orang terkasih di kampung halaman dengan aman dan sehat.

#MudikPatuhiProkes
Utamakan Jaga 3M https://t.co/intzQGa4ZR",2022-05-17 06:52:16+00:00
Mas By,mau aku vaksin booster gak ? #gym https://t.co/wkZX1fyYxb,2022-05-17 06:49:18+00:00
kodim0416bungotebo,"Sosialisasi Vaksin, Babinsa Koramil 06/Muara Bungo Ajak Warga Agar Vaksinasi Booster https://t.co/B1Fck8dA84",2022-05-17 06:47:25+00:00
JFD,@Ghurem2 Mungkin UAS blm Vaksin booster kali ya???,2022-05-17 06:42:16+00:00
ure mine,@KAI121 halo min kalau belum vaksin booster wajib nunjukin antigen ya?,2022-05-17 06:37:44+00:00
SUKABUMI FESS,"SMI aku belum ada tiket buat vaksin booster bisa ga ya, padahal udh 10 bulan dari vaksin ke 2. 
Sama info dong SMI buat booster yg gapake tiket bisa dimna ya buat daerah kota",2022-05-17 06:36:37+00:00
Use PTN! for Menfess — SBMPTNFESS,ptn! utbk di unpad wajib booster atau antigen ga yaa? apa cukup vaksin kedua ajaa?,2022-05-17 06:35:04+00:00
ؘ,@sbmptnfess iya. kalo baru vaksin 1 sm 2 nanti cek suhu + gejala jg di sana. kl yg udh booster cm cek suhu,2022-05-17 06:30:25+00:00
dəˈsembər✨,"MAINNYA KEROYOKAN! Maju lo bertiga, w ga takut w udah vaksin booster😭 https://t.co/iK8cRS78Mz",2022-05-17 06:26:08+00:00
BACA RULES!!,"-dips! mau tanya dong, kartu vaksinasi tuh yg gimana yaa? Ini persyaratan buat vaksin booster https://t.co/M2YjJPQDaM",2022-05-17 06:25:58+00:00
FA🥀🌈🤪,@wandisih udah vaksin booster tinggal vaksin tetanus aja yg belom,2022-05-17 06:24:24+00:00
Prod.SUGA,@mintchokoo_ Dah vaksin booster belumm😭,2022-05-17 06:24:10+00:00
Kayy,"@jembermfs Klo vaksin dosis 2 kudu swab antigen nder, klo udh vaksin booster gausah swab",2022-05-17 06:22:42+00:00
BASE JEMBER,"/jbrfess/ rek, tanya dongg. Naik kereta probowangi jbr - prob, haruss sudah booster kah? Kalo cuma sampe vaksin dosis 2 bisaa gaa yaa?",2022-05-17 06:20:00+00:00
Muhammad Adam S,"@JavaJazzFest Min, apa harus tetap di swab antigen walaupun sudah dapat vaksin booster untuk masuk ke java jazz?",2022-05-17 06:18:25+00:00
Use PTN! for Menfess — SBMPTNFESS,"Ptn! Pusat utbk ugm aturannya apa aja ya? yang belum booster tapi udh vaksin 1,2 ngga perlu swap kan? terus wajib pake sarung tangan engga? makasih sebelumnya",2022-05-17 06:10:01+00:00
arvhi,"Out of sudden banget tadi. Lagi nganterin mama ke dokter gara2 kena diare, trs tiba2 ditawarin booster pfizer buat yg belum sama dokter. Akhirnya aku ambil itu vaksin, hshshs vaksin rasa give away",2022-05-17 06:09:45+00:00
Prixa,"Kalau kamu merasa sakit kepala yang kamu alami udah gak tertahan lagi, jangan ragu untuk konsultasikan kondisimu dengan dokter di https://t.co/Kgr3pNFcG3! Kamu juga bisa gunakan layanan Prixa lainnya, seperti vaksin booster, swab, Medical Checkup (MCU), dan lab test.",2022-05-17 06:09:43+00:00
ifan,"@KAI121 @keretaapikita siang, maaf mau tanya kalau anak usia 13 thn untuk menggunakan kereta jarak jauh apakah di wajibkan booster ? atau cukup vaksin ke-2 saja ? mengingat booster hanya di perbolehkan untuk usia di atas 18th, mohon informasinya ya",2022-05-17 06:09:18+00:00
Kereta Api Indonesia,"@pake_h Selamat siang Kak. Bila telah melakukan vaksin dosis ketiga (booster), silakan dapat menunjukan sertifikat vaksin pada aplikasi PeduliLindungi. Bila terkendala, Kakak dapat melampirkan kartu vaksin ya.|1",2022-05-17 06:05:45+00:00
KUZAN,"@kubilsss Udh booster?? Kalau udh ga perlu 
Kalau baru vaksin 2 anti gen",2022-05-17 06:04:31+00:00
Mustika T. Yuliandri,Gaes ada yang tahu di mana bisa vaksin booster di Medan nggak? Thanks before.✨,2022-05-17 06:02:50+00:00
Robi,"Jangan lupa untuk penonton diatas 18 tahun wajib sudah vaksin booster dan untuk penonton dibawah 18 tahun wajib sudah vaksin minimal 2 kali. ayo tetap jaga kesehatan dengan mentaati aturan dan jangan lupa prokes-nya lur!
.",2022-05-17 05:59:43+00:00
Cahya Afiffah,@ElvinaNara ada yg pernah vaksin booster di rsgm? Harus bawa surat vaksin ato boleh nunjukin yg dipeduli lindungi aja?  #IndonesiaSehatIndonesiaHebat,2022-05-17 05:59:27+00:00
Bella Alydrus,"@ElvinaNara Katanya nunggu 6 bulan dulu dari vaksin ke 2, kalo udah 6 bln baru boleh booster katanya gitu, iy kah?  #IndonesiaSehatIndonesiaHebat",2022-05-17 05:59:23+00:00
Antoni Lubis,@ElvinaNara mau vaksin booster takut nya di ajak pulang kampung ke lampung sama mama mertua. hehehehehe  #IndonesiaSehatIndonesiaHebat,2022-05-17 05:59:16+00:00
