,timestamp,tweet,sentiment
3073,2022-03-03 15:06:18+00:00,you know the booster vaccine on the red date is also a holiday,Negative
3074,2022-05-21 19:37:42+00:00,you know the slawi vaccine for the door prize yesterday i didn t get the mc vaccine it s not a booster this time,Negative
3075,2022-03-03 14:29:07+00:00,you know who said that booster vaccines are combined into coconut water sis if it s really a vaccine,Positive
3076,2022-05-19 09:57:12+00:00,last year typo f-f doesn t need a booster f tar the year of f rabies vaccine,Negative
3077,2021-12-17 04:40:58+00:00,you know the effect of the vaccine makes cats won t eat odi i just have odo i hope you recover quickly odi url,Positive
3078,2021-12-16 20:48:17+00:00,tb,Negative
3079,2022-03-03 14:04:27+00:00,tbtb booster vaccine,Negative
3080,2022-03-10 11:52:50+00:00,this morning i got a booster vaccine until the afternoon i m not feeling hot,Positive
3081,2022-03-10 12:09:18+00:00,this afternoon the booster vaccine was crazy my body just finished beating rt,Negative
3082,2021-11-25 06:54:36+00:00,earlier the vaccine was really short the set time was over but there was no queue until the time came the mute it was finished hihi happy,Positive
3083,2022-03-07 12:18:59+00:00,it was said earlier that you take vitamin c the week before the booster vaccine so you don t get hit but the az vaccine really spills a few,Negative
3084,2022-05-20 04:13:53+00:00,i made a skck earlier that i was surprised when i had to vaccinate and then i got a booster vaccine,Positive
3085,2022-03-03 22:35:32+00:00,yesterday s booster vaccine hour,Negative
3086,2022-03-03 10:15:45+00:00,tea tomorrow kamjagi booster vaccine,Negative
3087,2021-12-18 03:39:01+00:00,suppress the potential for the third wave of covid let s vaccinate children url,Negative
3088,2022-03-03 02:39:23+00:00,telegram group automatic booster vaccine update tomorrow in surabaya,Negative
3089,2022-05-20 02:15:07+00:00,very carefully examine the effectiveness of vaccines people receive doses of sinovac booster vaccines astrazeneca pfizer-biontech johnson johnson immune immunity works good jokowi url,Positive
3090,2021-12-20 08:43:03+00:00,research china synopharm booster vaccine efficacious over omicron url,Negative
3091,2022-05-20 02:30:51+00:00,thoroughly meet the pfizer astrazeneca booster indonesia vaccine which is effective against the covid virus the infectious omicron variant jokowi s work is good,Positive
3092,2022-01-09 11:14:09+00:00,look closely at the covid booster vaccine sell the community url,Negative
3093,2022-03-09 13:38:06+00:00,friends also take the covid vaccine lightly also think about what to do with the vaccine after all you end up getting covid,Positive
3094,2022-03-10 15:56:21+00:00,yesterday friends the information on the rambutan village terminal was quiet there was no interest in the booster bring it but only proof of the vaccine,Negative
3095,2022-03-10 12:39:11+00:00,shoot booster protect well omicron indonesian people get the peak quickly get the mrna vaccine booster,Positive
3096,2022-03-10 11:31:22+00:00,my friend yesterday at the police station didn t know how to pay the funny thing was that the police offered a booster vaccine so i made a bonus injection letter,Positive
3097,2022-03-07 19:20:21+00:00,my friend asked for a booster vaccine tomorrow morning at the village health center but at this time i haven t slept yet,Negative
3098,2022-03-10 10:30:36+00:00,the workplace forces a booster mom you know vaccines make you die healthy,Positive
3099,2021-12-20 07:30:12+00:00,the place of primary school sdn area of mustika jaya sub-district police chief of bantar gebang akp samsonosh actively monitors vaccination of children aged vaccines for children aged sinovac type url,Negative
3100,2022-05-14 02:19:59+00:00,calm down min i ve been drinking aqua i ve had the booster vaccine i m healthy i ve had it this morning url,Positive
3101,2021-11-24 11:18:17+00:00,don t worry if you ve been vaccinated the effect isn t as bad as the vaccine just pray,Negative
3102,2021-12-17 10:31:00+00:00,in the middle of august i had a strange vaccine the vaccine i coughed until sometimes recovered sometimes it recurred when i coughed the vaccine had the effect of covid,Negative
3103,2022-03-03 10:37:54+00:00,in the middle of a surge in covid pg krebet supports the three-dose vaccine booster vaccine program against covid url,Negative
3104,2022-03-03 12:32:38+00:00,tentakyu bro vaccine booster obey health care discipline greetings healthy full of enthusiasm forgetting happy greetings nkri rahayu archipelago url,Positive
3105,2022-03-10 11:57:53+00:00,of course the expired vaccine must be subject to the power of the malang city government injecting the booster vaccine expired url,Negative
3106,2021-12-14 10:43:07+00:00,certainly three vaccines domestic clinical trial data url,Positive
3107,2021-12-16 08:04:39+00:00,theory yet there is no evidence of vaccine efforts to bear the side effects of vaccines evidence of the state by vaccination against the target of being hit by covid,Negative
3108,2022-05-14 21:48:28+00:00,flying indonesia country mandatory pcr booster vaccine test,Negative
3109,2021-12-22 13:41:06+00:00,receive full dose of sinovac vaccine do not take fierce dose take off dose of covid vaccine protect yourself protect all malaysian families position information perlismaju url,Positive
3110,2021-12-16 07:24:19+00:00,thank you for the dose the employee at the vaccine office has confirmed that the three employees say it s messy hold on to that employee he s got to be firm,Negative
3111,2022-05-21 02:17:07+00:00,receive the primary dose of the sinovac vaccine then inject a booster of a different type of vaccine jokowi s infrastructure is good,Positive
3112,2022-03-10 11:19:07+00:00,thank you enthusiastically and registering to join the covid vaccination center mnc cares about the booster dose the booster vaccine target has run out of active quota holding mnc studios kebon jeruk west jakarta url,Negative
3113,2021-11-25 06:26:43+00:00,thanks for the info doc indonesia vaccines doc,Positive
3114,2022-03-02 08:42:12+00:00,thank sinovac booster pfizer astrazeneca url,Negative
3115,2022-03-07 14:48:35+00:00,receive a booster vaccine injection x dose,Negative
3116,2022-03-10 10:31:54+00:00,receive an appointment with a dose of fierce booster for the covid vaccine forget to complete digital consent myprosperous ppv dos fiercely protect yourself protect all malaysian families source url,Positive
3117,2021-12-22 11:37:58+00:00,received the vaccine at the age of receiving the sinovac at the age of getting a ferocious dose via feb url,Negative
3118,2022-03-07 06:30:27+00:00,receive vial moderna the surabaya city government surely the booster vaccine stock is safe url url,Positive
3119,2021-11-25 06:34:36+00:00,receive the whatsapp video let me know take it,Negative
3120,2021-11-25 06:34:37+00:00,thank you bro for opening the discussion space with the theme of vaccines thank you for the good talk,Positive
3121,2021-12-17 02:21:43+00:00,thank you for the healthy prayers for me i have received the full dose of vaccine and feel kipi after the fever vaccine if it s time to check i think it s going to go by reporting clinical trials as a safe evidence base for bpom vaccine permit url,Positive
3122,2021-12-19 04:00:11+00:00,thank you for stopping thank god there is no dose of vaccine so i won t see you again that s all url,Negative
3123,2022-03-03 06:45:13+00:00,thank you yusuf the account info that is up is booster vaccine info isn t it immuninme,Negative
3124,2021-11-25 06:54:46+00:00,tormented w after the latin dance afternoon vaccine,Negative
3125,2022-03-10 10:49:16+00:00,kipi s testimony pfizer booster vaccine when the hour is hot i go home from work i get home my head is shivering i go to sleep fast it s hot it s time to drink panadol i can t work because it s hard to concentrate for a long time to sleep,Positive
3126,2021-12-16 07:03:58+00:00,kipi vaccine booster neighbor doesn t play tepar,Negative
3127,2022-05-20 00:11:08+00:00,stay alert obey jokowi s program to build the nation booster vaccine clinical trials minimal side effects,Negative
3128,2022-03-07 06:43:03+00:00,tenten orders for collaboration in booster vaccine business url,Negative
3129,2021-11-25 00:40:31+00:00,still the side effects are not severe,Negative
3130,2022-01-08 17:27:26+00:00,worm drops vaccine booster residual url,Negative
3131,2022-05-14 01:34:42+00:00,tf health office tegal booster vaccine saturday sunday red day open and close info bestieee,Negative
3132,2022-05-14 10:48:38+00:00,tf info booster vaccine tomorrow morning dongs,Negative
3133,2022-05-14 00:52:15+00:00,tf info booster vaccine for slawi tegal area thank you,Negative
3134,2022-05-17 04:20:36+00:00,tf train joglosemarkerto booster vaccine ga,Negative
3135,2022-05-20 01:56:31+00:00,where is the booster vaccine tf thank you,Negative
3136,2021-12-09 09:23:16+00:00,on december there was a schedule for the pfizer vaccine i was in kedunghalang village until the lurah it turned out that the vaccine schedule was the duty of the health office to be like people who had received the vaccine but were not on duty,Negative
3137,2022-03-07 06:28:01+00:00,on february checking the pcare data for the booster ticket ok woles the booster is not yet vaccinated eh when i checked the antigen results i chose a booster ticket taraa jol aing it s already hard to find a moderna url,Positive
3138,2022-03-07 06:46:30+00:00,march the village head s booster vaccine welcomes you,Negative
3139,2022-03-09 13:55:00+00:00,thanks godhari it s a booster the state s duty is waiting to take care of the booster vaccine,Positive
3140,2021-11-25 06:32:43+00:00,that awkward moment when the security ask u where and u answered the midwife plus when the nurse asked you pregnant and u said no sus then she goes like oh meni ya an u said yes hehe dose sus vaccine,Negative
