,Unnamed: 0,timestamp,Tweet,translated_tweet
3935,13992,2022-05-19 03:42:02+00:00,wkwkwkwkw cr uke yang uda vaksin booster,wkwkwkwk chr uke who has been vaccinated with booster
3936,3315,2022-01-09 11:07:01+00:00,wkwkwkwkw ieu aing meunang booster pas vaksin mah sinovac kabeh jol dibere pfizer astagfirullah,wkwkwkwk ieu aing to pay for a booster on the vaccine mah sinovac kabeh jol dibere pfizer astagfirullah
3937,123,2021-11-25 06:57:19+00:00,woi qrt gaib maju lo gue ga takut gue udah vaksin kali,"woi qrt is magical, come on, I'm not afraid, I've been vaccinated this time"
3938,7497,2022-03-10 22:03:41+00:00,wooy mo booster vaksin doain gaiiis,wow mo booster vaccine pray for the line
3939,7862,2022-03-10 13:35:01+00:00,work besok vaksin booster nahh efek gmn gaes lusa kerja takut ngerasa demam abis vaksin,"work tomorrow, booster vaccine, what effect does it have the day after tomorrow, I'm afraid to feel feverish after the vaccine"
3940,10817,2022-05-14 02:01:48+00:00,workout pagi tangan nyeri habis vaksin booster,"morning workout, the hand hurts after the booster vaccine"
3941,17269,2021-11-23 15:43:24+00:00,worth reading karena org yang mo vaksin blg riwayat lambung maag gerd nda bahaya ya jadi bole banget ttapi vaksin bs banget sembuh tau kl obat tuh makan atur jan ngopi mam pedes kecut pas perut kosong gausa nunggu diingetin makan dl br makan url,"worth reading because the person who needs to be vaccinated says that there is no danger of gastric ulcer, so it's okay, but the vaccine can really heal, you know, if you take the medicine, take it, eat it and drink it, it's spicy, sour on an empty stomach, don't wait to be reminded to eat, eat the url"
3942,7591,2022-03-10 16:55:05+00:00,wow good abis vaksin booster lsg kerja langsung sakit dada wkwkw moga besok napas,wow good after the booster vaccine went straight to work I had a chest pain wkwkwk I hope I can breathe tomorrow
3943,7059,2022-03-07 11:10:49+00:00,wow udah dapet tiket booster vaksin,"Wow, already got a vaccine booster ticket"
3944,2023,2021-12-16 04:52:40+00:00,wowww aku juga pake sinovac tapi emg dah vaksin pake apa tetep masih kena efek yang dapetin tidak parah yang tidak vaksin samsek tapi ya harap ya tidak kena samsek dah vaksin,"Woww I also use Sinovac but what vaccine did I use, I still have the effect that I get not so bad that I didn't get vaccinated with Samsek but I hope I don't get vaccinated with Samsek"
3945,2666,2021-12-18 17:27:21+00:00,woy sales vaksin kipi nama kipi perintah saji data orang kena kipi pusat informasi resmi url url,wow sales vaccine kipi name kipi order to serve data on people affected by kipi official information center url url
3946,262,2021-11-23 12:48:54+00:00,wuidiih orang booster tidak kapok gitu ngerasain kipi orang yang vaksin aja rasa efek dr orang yang vaksin kek gin,wuidiih booster people don't give up feeling like the kipi of people who are vaccinated feel the effects of people who are vaccinated like gin
3947,7035,2022-03-07 11:40:51+00:00,wujud okay orang mcm ni yang geng tanak booster amik vaksin kesihatan elak faham nak bantu korang elak kene covid tahap at least korang buruk kesan tindak korang sejahtera umat manusia,"It's okay, people like this who are the tanak booster gang take health vaccines, don't understand, want to help you, avoid coming here, at least you have a bad impression of your actions for the welfare of mankind"
3948,3075,2021-12-22 11:01:49+00:00,wujud peduli wilayah sertu trimo babinsa desa nganti pkl s selesai laksana giat pantau damping vaksin jenis sinovac dosis l sdn ngembat padas url,"The form of caring for the region, such as Trimo Babinsa Desa, changing pkl s, finished as active monitoring with the Sinovac type vaccine, dose l, sdn stuck at url"
3949,6822,2022-03-07 16:24:57+00:00,x belanda dah ga wajib masker ya me udah warga booster vaksin lu buru vaksin booster biar cepet udahan pandemi x circlenya negara eropa dah beres pandemi juga udahlaah ngapain pake prokes me haahh,"x The Netherlands is no longer required to wear a mask, yes, you already have a booster vaccine. You hurry up for a booster vaccine so that the pandemic ends quickly. X circle, the European country is over. The pandemic is over, why don't you use prokes, haha"
3950,16423,2022-05-21 03:37:56+00:00,x gagal vaksin booster tau sekarang yang dosis screening,"x failed booster vaccine, you know now the screening dose"
3951,4347,2022-03-03 13:24:21+00:00,x vaksin booster balap mang rossi gitu,"x racing booster vaccine, mang rossi like that"
3952,4898,2022-03-02 22:02:20+00:00,ya allah maaf takabur vaksin booster yaudah gitu aja demam maleman,"oh my god, sorry for not giving booster vaccine, that's it, maleman fever"
3953,1255,2021-12-18 16:54:33+00:00,ya allah meriang ampe males kasih efek vaksin url,"Yes, I'm happy and lazy to give the vaccine effect url"
3954,6787,2022-03-07 21:04:19+00:00,ya allah pantessaan abis vaksin booster akuuu tadi siang asa gel sakit badan sekarang saddd,"Yes, God, it's good that after the booster vaccine, I had a body pain gel this afternoon saddd"
3955,6928,2022-03-07 13:41:19+00:00,ya allah suruh vaksin booster paan siii gamau ahhh,"Yes, God ordered a booster vaccine, bro, don't you want ahhh"
3956,44,2021-11-25 06:34:19+00:00,ya allah takut jarum trus vaksin,"Yes, God is afraid of needles and vaccines"
3957,4897,2022-03-02 22:11:10+00:00,ya ampun vaksin booster badan ancur banget,"oh my gosh, the body booster vaccine is really ruined"
3958,3814,2022-01-08 11:19:10+00:00,ya dok vaksin vaksin booster mega booster block booster teruss sampe orang kena stroke kanker parah,"yes, doc, booster vaccine, mega booster block booster, keep going until people have severe cancer strokes"
3959,16702,2022-05-21 00:00:01+00:00,ya guys vaksin booster lupa terap protokol sehat putus sebar covid papuadukungdobdanotsus papuaindonesia url,"Yes, guys, the booster vaccine forgot to apply the healthy protocol to break the spread of covid papuasupportdobdanotsus papuaindonesia url"
3960,13774,2022-05-19 09:39:29+00:00,ya kalimantan rantau bidang tambang kebun apa dgn anak mbak saat vaksin booster,"Yes, overseas Kalimantan in the mining field, what garden with your child during the booster vaccine"
3961,242,2021-11-24 02:58:47+00:00,ya kena covid la suruh vaksin bodoh rezim yang luka manusia coba tuh yang kali vaksin cek jokowi rafi dsb suntik obat tenang vaksin pfizer az sinovac sungguh yang alami kipi jokowimundur,"Yes, he got covid, he ordered a stupid vaccine, the regime that injured humans, try it, the vaccine, check Jokowi Rafi, etc., inject calm medicine, the pfizer vaccine, az Sinovac, really happened, kipi jokowimundur"
3962,219,2021-11-24 12:18:34+00:00,ya kipi mui mandatory vaksin anies protes aneh mandatroy vaksin hrsnya president kippi komnas kippi,yes kipi mui mandatory vaccine Anies protest strange mandateroy vaccine should be president kippi komnas kippi
3963,10160,2022-05-14 23:12:18+00:00,ya klo doyan vaksin tengtidak aja biar puas klo rasa dienjus lupa booster biar terong,"Yes, if you like vaccines, don't worry, just to be satisfied. If you feel you are juiced, forget the booster for eggplant"
3964,2676,2021-12-18 13:18:12+00:00,ya komorbid aman vaksin covid tapi muncul kipi spt sebab nya komorbid,"Yes, the comorbid is safe for the covid vaccine, but it looks like it's because it's comorbid"
3965,3006,2021-12-22 14:06:27+00:00,ya lu mikir aja iya vaksin sinovac haram emang kandung babi anjing aneh lu,"Yes, just think about it, yes, the Sinovac vaccine is illegal, indeed, you have a strange dog's pig"
3966,2328,2021-12-16 14:37:35+00:00,ya mas vaksin obat ya sama yang skrining vaksin yang layak vaksin yang ya jugan yang tiga vaksin aman juta vaksinasi yang gejala berat alas hindar,"Yes, bro, vaccines, drugs, yes, the same as screening for eligible vaccines, vaccines, yes, yes, the three vaccines are safe, million vaccinations with severe symptoms, so avoid"
3967,248,2021-11-24 01:00:49+00:00,ya sampe ga aku kipi vaksin sampe aku paksa henti,"Yes, until I don't have the vaccine until I force it to stop"
3968,16692,2022-05-21 00:00:01+00:00,ya ssudah vaksin booster jugan lupa untk terap protokol sehat lohh tuh putus sebar covid yangy papuadukungdobdanotsus papuaindonesia url,"Yes, it's a booster vaccine, don't forget to stick to a healthy protocol, stop spreading covid, Papua, support dobdanotsus papuaindonesia url"
3969,1147,2021-12-19 15:39:47+00:00,ya tangan sakit efek vaksin ya pinggang panas ya kaki gel ya knp s jomp banget,"Yes, the hand hurts, the effect of the vaccine, the waist is hot, the feet are gel, why is it so good"
3970,16695,2022-05-21 00:00:01+00:00,ya vaksin booster lupa disiplin terap protokol sehat putus sebar covid papuadukungdobdanotsus papuaindonesia url,"yes booster vaccine forgets to apply discipline, healthy protocol, stop spreading covid papuasupportdobdanotsus papuaindonesia url"
3971,2493,2021-12-15 02:50:32+00:00,ya vaksin tiga,yes triple vaccine
3972,2382,2021-12-16 07:17:29+00:00,ya vaksin tiga booster omicron ngelemahin antibodi kalo vaksin nya kalo udah pake booster anti bodi nya sumber berita abc news kompas dkk ya allah moga jadi pas delta ga ulang aamiin,"yes, the triple booster omicron vaccine weakens antibodies, if the vaccine is already using an anti-body booster, the news source is ABC News, Kompas and friends, oh God, hopefully it won't be repeated during delta, amen"
3973,11573,2022-05-16 01:33:07+00:00,ya vaksin vaksin booster vaksin sinovac dll,yes vaccine booster vaccine sinovac vaccine etc
3974,14110,2022-05-19 02:22:44+00:00,yaa ges yaa ayo vaksin booster astrazeneca-pfizer mending dukung jokowi maju bangsa indonesia url,"Yes, yes, come on, booster vaccine, astrazeneca-pfizer, it's better to support Jokowi, the Indonesian nation, url"
3975,16694,2022-05-21 00:00:01+00:00,yaa vaksin booster lupa terap protokol sehat putus sebar covid papuadukungdobdanotsus papuaindonesia url,yeah booster vaccine forgot to apply the healthy protocol to stop spreading covid papuasupportdobdanotsus papuaindonesia url
3976,6920,2022-03-07 13:58:30+00:00,yaaa macem macem sih nat trgantung badan yang tidak ngefek pokok lansung istirahat aja ama jngn lupa makan dl skarenag dri km vaksin sudah booster,"yeah, it's all different, but it depends on the body that doesn't have a major effect, just take a break or don't forget to eat because it's already been boosted since you've had a booster"
3977,14406,2021-11-24 15:28:06+00:00,yaahhh tidak sama deh pakenya astrazeneca,yaahhh it's not the same as using astrazeneca
3978,6980,2022-03-07 12:37:37+00:00,yaallah ngilu banget tangan abis suntik vaksin booster,"oh my god, my hands really hurt after injecting the booster vaccine"
3979,4693,2022-03-03 05:27:46+00:00,yaampunn rasa efek vaksin booster az ya lelah ya ga enak badan ya sakit kepala ya nyeri bekas suntik ya nyeri sendi ya anget dikit badan gws,"Yes, I feel the effect of the az booster vaccine, yes, I'm tired, I'm not feeling well, I have a headache, I feel pain from injections, I have joint pain, I feel a little warm in my body"
3980,4428,2022-03-03 11:25:07+00:00,yaampunnn ngeri banget yah yang tbz dah vaksin booster tapi ganas virus,"yes, it's really scary, the tbz has a booster vaccine but it's vicious with the virus"
3981,16441,2022-05-21 03:15:49+00:00,yaang vaksin lupa vaksin booster vaksin vaksincovid vaksinasi polisi polisiindonesia url,"those who forget the vaccine, booster, vaccine, vaccine, covid, vaccination, police, Indonesian police, url"
3982,7340,2021-11-25 07:03:15+00:00,yaap mihil vaksin tuh dokter bu vaksin yang ga demam yang aja aka efek samping demam naah yang ga huat demam vaksin sampe jtan yang efek samping demam rb url,"Yes, I've got a vaccine, a doctor, Mrs. Vaccines who don't have a fever, which only has a side effect of fever, that doesn't have a fever, a vaccine that reaches millions of people with a fever, rb url"
3983,2647,2021-12-19 01:49:38+00:00,yaelah mah jelasin definisi doang yang publik riset investigasi vaksin akibat kipi orang yang kena kipi vaksin yang resiko sebab kipi kalo tidak transparansi data emang nakes yang tidak jujur,"Well, let me explain the only public definition of vaccine investigation research due to kipi, people who get kipi vaccine are at risk because if there is no transparency, the health workers are dishonest"
3984,3393,2022-01-09 07:06:17+00:00,yaelah mana nurani sbg dokter bicara vaksin anti covid aman efektif anak dewasa yang vaksin lentidakap plus booster potensi papar samping efek negatif yang ukur,"Well, where is conscience as a doctor talking about anti-covid vaccines that are safe and effective for adults whose vaccines are incomplete plus a potential booster for side-exposure to measure negative effects"
3985,16682,2022-05-21 00:00:02+00:00,yah mentemen vaksin booster lupa terap protokol sehat putus sebar covid papuadukungdobdanotsus papuaindonesia url,"yes, the booster vaccine minister forgot to apply the healthy protocol to stop spreading covid papuasupportdobdanotsus papuaindonesia url"
3986,4923,2022-03-02 17:31:10+00:00,yahya zaini bijak cepat interval vaksin lentidakap booster lansia rekomendasi komite nasihat ahli imunisasi nasional itagi vaksintekancovid url,"Yahya Zaini, wise, fast, complete vaccine interval, booster, elderly, recommendation of the National Immunization Expert Advice Committee, Itagi Vaccines, PressCovid, Url"
